GeneID	Length	accepted_hitsCHS1.bam	accepted_hitsCHS2.bam	accepted_hitsFHS1.bam	accepted_hitsFHS2.bam	accepted_hitsCC1.bam	accepted_hitsCC2.bam	accepted_hitsFC1.bam	accepted_hitsFC2.bam
C3B70DDB8D3FC6BEA91979C4CA030EC6	1422	547	410	583	1549	2777	676	1486	728
3B5F5EB3522576A8791EF6CE8E8B76E6	2817	16	13	9	22	10	6	7	13
DA07B9C24140E4DE59D13DDF5D81BF07	2552	16	13	8	21	9	6	7	13
CDD9D674A10D4686D0DC3DADBBCF9E1D	1209	10	2	7	9	0	27	70	140
BFB95A0911B341379FF5AD1EE4F2453C	2044	55	6	118	16	677	101	448	151
22CCF348F479360294B2EFF9B510F2CF	2070	55	6	118	16	677	101	448	151
C020231CC961AEFA92AB9C9238DA4A6C	2201	55	6	118	16	677	101	448	151
C63D129100DAD03CE1578B78205F8511	1892	55	6	118	16	677	101	448	151
E44D341A130B3177B7C5849D57FBACCD	1014	33	12	41	32	43	39	36	35
0560D5D6057612B7A163541DEB831AB5	988	16	23	26	19	4	11	9	8
7729F22F1FAF25BF02B260DAB921387A	4122	121	33	113	99	149	113	93	135
1CACE7BB74512A1070984380810CE73D	1257	2409	8	176	13	1780	0	899	861
CE82406EDCFB6D82C9F72220901B3DF2	3004	2231	1128	2764	2409	2779	4704	5158	3930
CA301AB343D3C3A1031C0C6BA4602E36	1224	1959	758	2324	1969	2066	3299	4030	3053
B0EFB52202E01EFC5BB4AAAD55B7035C	6106	355	70	224	66	700	104	460	115
81F6E22827B9DB5F9E694779A641E22D	4882	283	59	191	48	603	87	400	105
70674F791934637909FA71248D88EDCB	8115	263	47	195	51	496	77	356	88
032FBB310A661672C9095C6BD32D619C	677	26	19	129	51	91	88	302	110
682AD451890AFDC261C7FDBC68E5F992	1742	8	6	15	39	26	33	17	21
ADDEBF8FA3436BEB36DB4A919E7A1682	2517	622	373	510	734	577	1189	802	854
DD916B2654AD1917BE3788562D8F72BF	912	0	0	0	0	0	0	0	0
A82B4358FB214AC5637E4F815CF5BA93	912	0	0	0	0	0	0	0	0
B126A75938FB2DDB2FBAC433E989EDB2	3064	161	1	4	0	10	4	7	15
DC8D2DC6688A0ECE957F21802E3DDE83	1146	2	0	0	0	2	0	1	0
F28DFC903BC9F244D3D07BFC7CB981C4	6150	220	145	150	136	191	134	96	113
DACE1BCA7ECFA02FC7F987A69147AE7C	5684	217	144	149	135	189	133	95	112
7A7FECABBEBE52CFC2D725B4E521CAD3	2290	6	0	0	0	4	1	3	0
19D0DF60CDC2DA76DB342B0789E1D956	1493	6	0	0	0	4	1	3	0
2476B4F27ABA1CE3F74BC0ADA642ABA0	1494	93	59	118	204	177	158	108	153
CBF7D27931A97EE5A42D40273E82BA6D	823	0	0	0	0	0	0	0	0
4A6F1EB4CD8A0C8C1BBB4681843C2AF8	162	0	0	0	0	0	0	0	0
E6E358611DCEFC36EE2E1F825CA5BC56	2035	392	150	309	325	717	394	434	335
2F06F2CB16FA4A3A838733C071115BEE	3256	0	7	17	7	1	0	0	2
CE35D870030464C2CE08B843912C06A9	4844	0	11	22	10	2	0	0	4
AB731CC4120C52C66E2C6761333CF895	3647	0	7	17	7	1	0	0	2
9633FE4C68B3FF146C1A0B06483A258D	2787	55	39	34	34	43	68	35	45
A6E055A4850021EEE26B038A94B5EF10	1455	114	63	89	134	43	100	85	110
685F148643B724DE64952CFDBAE6C371	2717	62	42	56	131	129	120	105	87
C161C430914F81F56802C3063A52553D	2695	62	42	56	131	129	120	106	87
30D76531456FBD72EFBB8FA4708A45BE	1663	60	35	44	121	94	81	88	72
29950B3B0A995BCAE22F7B466B9504DC	2857	64	49	61	144	145	125	113	98
48169499737E4D45F21B4165BF1A479E	2701	62	42	56	131	129	120	105	87
7BB005CB49D86C84BA5C72BF23B21374	3113	71	52	69	154	156	130	123	105
700F8A68C4BA53696BCD400AF3D5E998	1181	62	42	49	134	110	86	96	83
1C0261EDF0B0DC7E313C0569035740E7	4578	0	2	0	0	2	0	2	3
840F3FC5DF8D91E86BC1E619590BE51E	500	0	0	2	1	0	0	0	2
70D9DCD7F027DCCC98B0896BE5A786D7	414	1656	717	1082	1237	3843	3148	1936	2142
4E94B209A39D35A566375ABBB1728CD2	2064	131	85	109	171	138	134	129	156
930AB7EF26FD3D853BB26AD907E33CFE	1320	131	85	109	171	138	134	129	156
E8E222E9D7016ADF4F42A25F6544B6C6	1114	131	85	109	171	138	134	129	156
DD610C45AEF0BEA1A9207D6EB367EBCA	1308	823	267	578	589	864	1058	857	929
304E8457F74EC00A267EF57767E942B2	3641	89	52	89	77	119	171	137	162
3135603F187F78776E59C573559C0ED5	1996	78	44	80	63	102	142	121	145
8C8A6FC5F0B49AB29A3D795EA9605958	3261	1166	514	1083	1039	1443	1623	1658	1721
3538E7643FCDC7BA0A63F56C56015E0E	2736	1166	514	1083	1039	1443	1623	1658	1721
D87726A8F384A8A4B3E47092D2400D11	2551	1165	513	1079	1034	1437	1613	1656	1711
486E126011DFA80E0F75C5BDABA5329F	2958	1166	514	1083	1039	1443	1623	1658	1721
EB3ACFA14266592412462F6656F490F7	2785	1166	514	1083	1039	1443	1623	1658	1721
9D20C375C971C899454BF4AB8A0DEAE0	2987	1166	514	1083	1039	1443	1623	1658	1721
78BB429A5173943AF445790494152EE0	2732	1166	514	1083	1039	1443	1623	1658	1721
FEC23D8695979EDDDA7A82C9F419D0EC	937	58	31	60	66	99	147	114	112
AA95D30FA06E2A5FAF0557753942D483	1028	58	31	60	66	99	147	114	112
968955779A57D13B4128E30904C42752	4285	0	0	0	0	0	0	3	0
A6AC024D9383767A1ADD995AFEB4601E	1399	308	155	264	230	574	478	381	396
B0AC391E9638338B4DDAF678B3939FF8	2088	10006	4796	5780	6051	9860	16274	8887	10659
6EB108D8363544E1805CACFF1E4CF080	642	4708	2939	5242	7144	6275	7509	5424	6916
C7A45028E640E7081903146FBE184EC7	4290	2422	2365	2635	5604	44155	4828	5517	27251
60E7810E94B0ADBF1B02D58F6900C1D0	4115	2372	2310	2589	5439	41955	4638	5292	26176
F29F04AF6A22978BEF84DC23C0A25C92	4542	2420	2366	2635	5598	44087	4830	5511	27187
65418F0D68580BCBB6B01F65BF28E56B	6754	3767	4172	4174	7653	46565	7420	7067	28982
EE62819BFD99030A0ABC6FF31829CE56	4082	2374	2310	2589	5446	42024	4641	5300	26246
8261F43B36818908CCD5A5998B713B3B	3892	2372	2310	2589	5439	41955	4638	5292	26176
4B88D57C910AEEF7BC2E43518572B124	3969	2372	2310	2589	5440	41956	4638	5292	26176
F4C8EEFD1543C8A9E0AF31EF8B550A07	4413	2374	2310	2589	5447	42026	4641	5300	26246
8F6DD82BFFBC04B6D7BBB33764B4F6BF	6225	2372	2310	2589	5439	41958	4640	5292	26183
DEDF5CCCE8D870FAC7E98160EBC07884	4362	2374	2310	2589	5446	42024	4641	5300	26246
4BD63697BFC53E20EC2ADB919F4FF2EE	4630	2420	2365	2635	5597	44089	4827	5509	27187
4DF7A057BEF723891811BED66D096A72	3706	2302	2285	2519	5275	40594	4512	5131	25187
6F04AE9BC82510EDCA2A41AFBCC3455B	4503	2372	2311	2590	5442	41957	4644	5294	26182
393CE08F0F9BA41701E288174D152F58	3314	3882	696	4625	878	24171	1142	12458	2304
39506827B048952C597BA0ABEB31BCF3	1264	0	0	0	0	0	0	0	0
AA2B20043F26D96C8F0184F80C3E21B5	1494	0	0	0	0	0	0	0	0
9D2BED22872460BC34618ACF86B7E783	1230	1	0	0	3	0	0	0	1
493D24A4B6C83E381B9B6E6B577570C9	3174	590	221	703	633	994	989	1593	1337
FA8DB19D2DE4073D8E40FC2C24514250	1979	4877	2202	4358	5428	9777	6716	6080	5915
D5871BE1B382AB5469AEB7EEBB5D8229	411	1189	255	901	787	629	1128	805	1210
0F7549E83EDFBC683DF1D376806A94E6	2537	369	222	329	410	334	369	300	312
2A569CAD917E4663590C1E6ECB495D3F	4008	364	217	322	403	323	356	295	304
0EEF535DED26517310F83B1A4FA79B6A	2273	369	222	329	410	334	369	300	312
B482960E3A5FF61CD266147CAF696200	1002	64	60	66	113	127	146	110	158
CCBDC2719242C44EB7F2B804B808139B	2972	4099	1907	2802	3228	4242	3623	3533	3188
AF3285266F912DAD78D2DE6652F34963	1572	64	36	63	81	228	196	230	216
642649A89BB16161AF764916843CA13A	4946	490	209	148	226	385	858	337	487
91DCE15CC89E2F32B8A6F89BCFD2B00C	4789	490	209	148	226	385	858	337	487
70EAE5A5E4AFC4D317AE171074A9ADC5	1449	341	99	85	142	177	410	164	277
5EE2F5527FCABBC78F129CAD14C0B63E	1302	0	0	0	1	0	0	0	0
934939FAB160D403FFABBA2666E38C97	1336	0	0	0	1	0	0	0	0
7A9CC2AE044D066921C21BBFE878021C	5804	268	232	289	337	592	340	323	348
0D2CB1594F76073A02895A6408ED3D89	5798	268	232	289	336	592	340	323	348
A11EAD0F042B7C0938ACE440A4850443	2561	3	0	4	12	19	8	3	28
5AF6F5753844EF422288F14FA80A87A4	2104	2	0	4	12	18	7	3	27
D01AB4CB1B1DEEF25985D0BCAE856BA2	648	386	189	363	470	455	431	347	429
D0DE9B0DD8E4DF416365A7D11619F0D5	2782	24	19	22	28	32	20	22	26
E23778E0B4D219597E60BA9861EB1EA3	7192	1200	536	750	813	2322	632	1092	898
03F140C448B25DB5E916646400070B57	6730	1062	488	669	755	2177	588	1042	840
EB2091E32A4FF4B76D523A89CBB5242D	4937	1062	488	669	755	2176	588	1042	839
673832B81CE50F02E43E859B80C17C2A	1247	0	0	0	0	0	0	0	0
04B2D5AE901E890EB9FB77265AD3A604	1155	0	0	0	0	0	0	0	0
3ED9090089E8114140085675F5EB64B3	1005	0	0	0	0	0	0	0	0
3F7F47FFDB5764ED58809A86A2A4DEB0	978	0	0	0	0	0	0	0	0
1A87EE8B52CC52E41AC43B86D5A08FD9	1198	623	11	358	32	2433	91	1018	72
9B33003D0DA4EFF6A71841D03867CF85	3435	276	156	643	360	190	298	483	341
59566D6AEA859771DAC3C7E9EE9AE900	1632	214	122	528	277	160	246	378	275
07E674E47B1BBCC1A6861345BF7F1D25	3488	276	156	643	360	190	298	483	341
08C08258DBFEAE4F94EA8B43C988DB62	2771	273	156	642	359	190	297	481	341
97CD07ED3DD8ECAF87709F1F7F499770	1596	696	354	567	536	761	555	518	447
4D29681778F6468EF944879B9631C619	1085	0	0	0	0	0	0	0	0
1A8C66DA0C9801E0291352D6C8804332	1665	0	0	2	0	2	1	0	5
D03DB07F3D1FE70C6CC5F69A41350562	4584	827	462	655	646	1039	543	612	637
2C85314C61BF4C1D79B74D21B83F5475	594	115	51	119	86	158	74	100	131
5A7BBB563EF68E74E25627EE3DD642A5	1318	243	24	50	321	278	96	163	186
972346B2D05D4204A9DED1732AEAE1F6	2181	111	72	93	117	259	248	172	251
A061C047014670BF83D8B86325A0393F	3582	109	69	88	116	255	244	175	248
04703546EE7DD7F2170BE481A3CCE9A5	1983	111	72	92	117	259	247	171	251
31063B2C5E32EF3F536ABFB77891F81E	2440	111	72	93	117	259	248	172	251
66BB19D227CB55E92F8F79ED42E61E5C	2092	111	72	92	117	259	248	171	251
5BA1E43C52B93CB5CB8784C1EECDCD4D	2256	111	72	93	117	259	248	172	251
F5372098DA70D8D19853A2F37DE7E68E	976	0	0	0	0	1	0	0	0
3F9CF4AB086CA32A438A3F82B5ACE1AB	910	0	0	0	0	1	0	0	0
A74BD6D5C615B6C3541089CA86397208	3082	0	0	0	0	1	0	0	0
FE12D62E3A752C3DE079533A32451A0C	3213	6	2	1	54	54	15	3	23
A032585D77169C6C8664461CB2869D0D	2518	6	2	1	54	54	15	3	23
621096DB801B830CCF15AA777FD3319F	3295	0	0	1	4	11	2	4	6
774EB4FBC02BCC36EBA49D11B32A6D7F	3851	0	0	1	3	6	2	2	3
2FEE36BFDD9B91036754DFF29D85AAE3	2289	0	0	1	3	5	2	2	2
76786B173815704C74CE01E5440B0561	6020	701	218	381	329	637	283	466	368
62B37B705CA6E38125CD59507AA4A1E2	1095	217	56	99	92	156	88	108	121
61EBFFC73D1F44FA027A65E97835F2F5	1365	0	0	2	0	2	1	1	6
6E4E3B19C2F97D68692ACC03F572EBA8	1209	6	10	8	14	5	15	5	21
7CA1FD1DA1AD9E1E62251E1A55249F7B	2902	30	9	16	23	120	20	32	32
970BB26BB24B1132208FABD06334B709	1332	2	6	5	2	4	3	8	5
600CED122F846471BBD895A641396841	1695	0	0	2	1	1	0	2	2
4988EA45288010853963C9AE5A750933	2207	3	10	5	2	4	3	10	6
6BE6C59AE9581ECE7FF2D9369793926E	1274	2	0	3	7	36	4	40	4
D163ACB4AEBDC577B5DF19DB09F220BA	2823	0	0	0	1	0	3	1	0
A1A3BEA697575E376091B97E1B82A34D	655	31688	21574	34454	41819	31839	45396	32205	40453
E8FF383885BFC43931EA32926E62A9B7	502	31695	21580	34464	41836	31839	45400	32217	40467
84E9D396F61FD42C91AF157EEEAFE664	2164	0	0	0	1	3	0	1	0
93EAB4A5BAA475D0CF7AC9EB6D6817EF	1835	0	0	0	1	3	0	1	0
3EB7BC8C71B3BEE81830B461B580773F	1576	1	1	0	2	45	3	5	14
00CF253A268A433BF1174B3215685F0B	1353	0	1	0	2	34	3	4	11
8AF504383A80DB0A70C21B1504E425C0	1632	1	1	0	2	45	3	5	14
BEE81F4CECFD100EC3026E62E37F5526	2086	29	21	31	21	61	45	19	27
466E16A4BD393C3753864A91317793C2	1513	70	0	0	0	8	3	7	3
7FA1F20CF5DC4B4A02AAE17457BDD7B2	1454	66	0	0	0	6	3	7	2
6B125C5A24544C59D264D3A69FCEB8D0	1418	57	0	0	0	5	3	6	4
C2D00163D7109B407056D5D1F0682030	1532	128	0	0	1	15	1	6	1
285C8047CB42F266057C0499EBDD629F	3299	0	0	0	0	3	2	4	2
CAE948ECAA980D9C39848985D582CCEA	234	105	29	56	24	138	21	88	74
485338434D81C14D609DA1BE9268C631	1276	1536	1379	1258	1484	1054	1867	1721	2761
D5FF1CE74959FCE7CE92155A7AA54EE3	1510	1542	1438	1272	1501	1084	1936	1757	2845
3218D668F46438D6A75002D1519268F9	1884	0	0	0	0	0	0	0	0
A0D3DE4F7636382FF5B2FF02E2A4E1E0	1350	0	0	0	0	0	0	2	0
55467DBF75418BA62AEB00779A776782	2307	0	0	0	0	0	0	0	0
598F16084B21E7AA800FFFA9D72B2EA2	753	41	5	27	17	23	13	38	41
AEF7942E49D826500B81C7AC0E7DFB20	1154	1	0	2	2	16	25	10	0
366D033900D5EDC4CC29CB8D88E9C1D2	783	0	0	0	0	0	0	0	0
A05B99CB65EB9972F546536620A12300	1137	0	0	0	1	13	0	5	0
E0447D4F2204FC409AE63D5A83C17B6D	968	0	0	0	1	13	0	5	0
09CA2FAE9EC1ECB6D2B9EF6C6BC9E15F	750	57	14	31	6	161	15	113	29
9EED40655298AB6D17A2DAE252C1744E	2394	1833	507	905	823	4728	1881	1266	1221
01A91DCA75A8A722077F298D94819970	2595	2123	585	1081	973	5656	2239	1449	1401
6ADA09F7191CB879B6D4FAF371EBFFC7	3508	2124	585	1084	973	5657	2241	1452	1406
58208B691034E49483CF8380E257BA2D	3107	2123	585	1081	973	5656	2239	1449	1401
39CCAC183ACE275C9645083FACFF2E84	2885	1719	461	855	787	4338	1754	1183	1144
7DC01C3ADE7BEFA7A4683E4EFB4FDB32	903	0	0	0	0	0	0	0	0
76ED9A5C645DF9FBC16661B74D074388	1815	27	34	28	42	33	19	25	25
E1EFFFB061584CC0096170CFD8851D89	1848	3	15	7	56	22	15	8	27
F0E35D1CEB0DBAFA3EF60C79D9013531	2199	3	15	7	56	22	15	8	27
E18B3BE497178A2A7C5B98750D4482A8	747	925	138	411	282	2061	316	929	473
58DF43BB7114EA6E661631DD32C53A36	642	0	0	0	0	0	0	0	0
7F897AE1B8263D7A3F06D46B7671FEF4	6837	426	44	134	45	940	100	491	137
A1B3DCFE443F8416B5A66A8A5F0E4411	6734	385	41	127	41	889	96	474	132
867C00E61FD20DC5018088FF121E2E76	6749	385	41	127	41	889	96	474	132
79CBF33947578B710F034664740CE647	7224	426	44	134	45	944	101	494	142
72F54EC0130FAE997319D0BF0455AAF4	6040	426	44	133	45	939	100	491	137
96030FB1A515FBE6F0ADF9900327862F	7259	426	44	134	45	944	101	494	142
A28CF93C264231AFFCEDA0239227C20B	7242	426	44	134	45	944	101	494	142
893486AE3BA75ECF94E57D4B64E4FA75	1174	125	60	140	186	160	244	148	216
61F1B5016F14AA82F276DC2C471C9F73	1769	0	0	0	0	0	0	0	0
77555546BEB3B361D9F2BDF1856F222D	1099	8	7	14	25	16	22	33	48
3ACAA150B1B5822BC2C3C888CDCACAFE	1917	0	0	0	2	0	0	0	2
A643CDF86140C49455D397DEC70C941F	843	0	0	0	0	0	0	0	0
2CA5B36FF8DB2C3087656512E7D5F452	703	0	0	0	0	0	2	2	0
116B94803BA8CBA9C1B4D954C2137DB5	375	0	0	0	0	0	2	2	0
293E8DC9FB78845F110000A2A6D01A3B	723	9	1	3	1	40	3	11	5
27F49C25DF16C4CC7714C951F06F749C	741	565	60	589	140	4251	192	2283	396
C92B6A79BD969EBFB2BF1B5586BEF9F3	1140	60	1	1	0	10	4	4	3
E81AF30CFC972297F44AA2E0374F47B8	2313	18	16	18	15	17	13	24	18
6216B23F89E91D4A541ADC4D3239E4BD	2313	18	16	18	15	17	13	24	18
5B2DAB668D77E2BA5D38E9519202C2AD	3029	4661	3192	4440	5283	9401	5402	5061	4769
C9733E5949E20BBE7E22EB60B43595D4	4870	4541	3119	4327	5248	9200	5268	4924	4628
1CFC5F10B212439C0CB15D5C8AD04174	12194	3548	2448	3408	4011	7900	4192	4127	3524
A3000009940A56691F57BC2A6D4E1BA4	2063	7	0	0	0	1	0	0	0
9E02CE1ED3C0AC216A79813F0775443D	2066	110	14	29	9	65	6	38	12
5A4FC0EE99B34800782C49AA6F3A3D00	3368	126	14	31	9	69	7	38	13
68067B0DF0793036BB421F0C5048E154	6234	140	28	50	34	99	29	55	27
5CAD79AD14FCD59C5051CABB9FA7108F	5585	134	116	161	74	160	271	153	233
2445C70403A103C8EA767D7B1B7AC4FE	1542	553	473	643	1018	639	997	599	901
E2F00FA96637C81C539D5EB8D797D6D3	507	0	0	0	0	0	1	0	0
66B2E8E93BCFF084A39A1433D4533F72	914	74	1	0	3	8	5	3	1
0625E5FE05D78309EAE8AF20AE419284	4163	476	463	556	887	1647	1137	837	1082
E40FAA7F25C9A960BF47D8F2E0F9A9CF	1226	210	131	198	304	405	405	276	324
2739717A7B0B5E38486050C559B1C4A6	1306	211	131	199	305	410	407	282	326
2E9CD51CF61A42CCA5E9D31CCC9302D3	654	0	0	1	1	2	0	1	0
0ED3068955BAED0E02C19F15C4AC20EE	2032	132	62	107	156	247	258	221	232
666397EE07209545DF97D6EEA0206D5C	1808	122	59	95	135	232	228	212	206
CA306190CE689A0B90A534F1238F4309	2267	132	61	103	155	247	251	219	224
875F90D20255932F9AEA6907B630E31D	839	21	15	22	13	11	14	8	12
1E4FB878AC0D12FAEB4A7DFC3F100636	567	1	0	0	0	0	0	0	0
9F4958FA5A5758DE38A35086D791FF0D	1658	781	738	1036	1160	1133	1018	787	862
FE6D217ABF9ADD8185E5BB9CE7D05A13	716	0	2	0	2	4	1	3	1
0644E3BA6249ACBF80580C10B1F72B99	951	95	40	110	136	128	93	101	99
DB489A8811768C01EC811401E4534B45	381	0	0	0	0	1	0	0	0
5EC477FD2325756A85EBEE60A0AB2DA3	3073	1733	1159	2417	3679	4116	5580	4832	5242
91879ED627D72B714E480EE1AFC4D4E1	1271	1732	1159	2417	3679	4116	5580	4832	5242
BEC3DE7CE9A1CE07A8FF9215B7C22B38	1991	1732	1159	2417	3679	4116	5580	4832	5242
7422E8944310A29668B29428FF2B6E30	1518	1732	1159	2417	3679	4116	5580	4832	5242
DB2FB531D8F8CE3E2444D60CDB62FC40	2241	2754	2166	3719	5720	7777	10207	8238	8515
1EB4F2573B9F411AC92D461074364E14	1310	1732	1159	2417	3679	4116	5580	4832	5242
7B159559CB981FE267D65A49BE29612F	2353	1733	1159	2417	3679	4116	5580	4832	5242
BE5B859508CD765F66E9322D8FE0611B	714	7	7	8	3	13	4	6	6
7FBD6104DFF3BF636B39F1F98A9F7D75	14958	22	13	12	18	47	15	18	19
947EADD927C40CD238595816398F2365	1233	86	0	1	1	0	0	0	0
E183FA30023A979215CA2E118428B8D1	1337	69	36	82	104	113	103	88	95
DD950F9FAC5882FC190FDF47F43814E7	2550	18	9	17	8	14	11	9	10
3A34A01DD08D3F2488DD452FE3B2F8CF	6949	0	0	0	0	0	0	0	0
60ADC7BC21ED9E279B9525A069A4F617	4207	23	41	73	43	53	34	23	29
C5DC9B5EDCF82D3DDD67CDC4666642BA	983	0	0	0	0	1	0	0	0
541F951D30DCFD6E45C765BF983A2B83	5670	85	58	64	97	112	94	67	105
D9DB97ED56B1AEF3BE6C1C92A65AD738	5245	71	54	55	84	103	83	62	91
E19E6527B71BA03825A6A6966293E9E9	3490	50	32	38	47	48	41	38	50
BE119B36EAB2E21A88B06170902D931A	4768	84	58	64	97	112	94	67	105
610BC3B3A9DB2AB6FA58D00982BF1137	5090	72	54	55	84	103	83	62	91
8A8765592AD273D3898741E95732F701	6302	84	57	64	95	115	91	71	121
06385B1D8B64CD623F84BED30118EBE8	3757	63	36	47	60	57	52	43	64
79D906511DC7A4C188802E22F230017D	447	0	0	1	0	0	0	1	0
AECAF3DE8E5398C67911B4C236091143	2160	44	34	56	39	53	68	26	52
B4E7C35E5FAC8D3C91DCEEC36035C918	8579	542	323	526	552	657	725	562	642
43CA6FEACB8EC270EFE7707E0EDF2126	687	266	118	236	271	344	350	310	352
EF8857C0E80D305C0A2477931120E872	708	0	0	0	0	0	0	0	0
1E0FEE9BA1E9AB492DAC49C34FC39A28	4982	28	22	31	42	43	64	45	69
BF04087D63E74F928BEC37E9E960D25E	5110	28	22	31	42	43	64	45	69
93FFF9EDBB4CC9F07356FB26D4AD142D	1009	0	0	0	0	0	0	0	0
5CF483A38EB4C385CBE9D3515DAA61F8	5491	172	89	117	115	436	177	207	153
2B2F56E9F802C0A7A84CD584DB15926B	2432	0	0	2	1	3	0	0	0
D986389E175717E006D1289B39A075B6	2362	0	0	1	1	3	0	0	1
CBBFA90DE0FEC8733C772325A721C8EA	2675	0	0	2	1	3	0	0	1
6090DDB2F89E52D570EB74BB9F710C89	1710	53	0	1	0	0	0	0	0
5E32063E41820026BAB5EED01540A1AE	1112	0	0	0	0	0	0	3	0
F5DAF729EBE534D6499C8250B6201513	1426	0	0	0	0	2	0	4	0
01001D6DC51741986CF2F7EAB8602CA6	1673	0	0	0	0	2	0	4	0
0432606861274811470B41B920D8CC51	2662	6	6	7	1	64	9	20	2
03FCBFFDE125E0AC5D51F36D9F9400E9	2827	5	6	7	1	59	8	19	2
DFA7A3886892B5EB7DE99AAA12C6F6B3	1741	133	100	129	125	117	78	88	103
E8A175E956D2B9DAE9AAFA508FFFE8B8	1860	53	31	68	84	83	112	65	144
48D1E57B2709A5FB47AD7AC08045F27B	411	0	0	0	0	0	0	0	0
78EA582198F965E1B974FAF4D0FF88CC	14638	77	164	141	203	136	30	44	52
28B1D56945FC34697E1952E0EC7DE8DA	12149	64	124	103	158	84	21	28	43
CADB4506D2270291ABAEF855DD20E3A4	3752	418	260	368	560	417	767	380	583
93ECA9F61B1E1C5E75C096633E98874F	378	0	0	0	0	0	0	2	0
1BC3E44F039BC0337CC6E2B18DD35D47	1697	1	0	0	0	0	0	0	0
8CD9D758677260FF6F30F0D6FC59B437	1705	3	0	0	0	0	0	0	0
626211000BF1DBF4B352C9C0DA2950E1	1915	1	0	0	0	0	0	0	0
7E301499C0D87D5A263151241FD9A6D8	9163	161	92	59	47	191	290	342	172
43BE58074DF128B22C7017679671947D	7485	162	93	59	47	189	288	341	172
031025AE70EEBA0059FCB84A2F65125A	846	18	22	44	43	20	37	15	41
18F4E1480151047EB58174A0522C7D07	1269	31	0	0	0	1	0	1	0
42DFF841EF5C30D9D39584EFED8E49D5	1588	0	0	0	0	0	0	0	1
8F14DD79A39C026EE11AA2158999A281	1659	0	0	0	0	0	0	0	1
0B8933C5AA20EC679225679EEFEDD1BC	1458	747	667	866	856	684	1341	723	915
E955EC56FD4C1733EAFA42196E373DE4	2501	8	2	5	9	28	13	13	2
8C32C7177D0D031B456C493D759D38AF	932	3	0	0	0	9	2	4	0
6E8D0394020E9349C812B44F0E1E39A1	3276	203	90	149	107	121	280	169	179
732C4E251667F1BE022780A7DA8B0F11	2411	1	0	0	0	0	0	0	0
DB4F175EA595E25B7C8CBC4E15602157	1257	3444	2059	3526	4781	3321	4526	3276	3748
07BC98707F18E12A9D391063FDA1775C	1630	3444	2059	3526	4781	3321	4526	3276	3748
E48A4E34C030A3C24BCF003C76F4EEE4	703	0	0	0	3	0	1	0	2
237083862374F58B87CF77C78FEC808B	734	0	0	0	3	0	1	0	2
ABCF23B3094667CB93F9A2AEBC5938E4	4640	29	13	29	28	38	48	26	38
071B64F1D11F61F339D3A30F521AEB47	868	0	0	0	0	0	0	0	0
464C3D12C1243E086A5FF65F1E5A0CF5	1337	1697	577	1172	1163	2823	1890	1758	1697
559BB4DC6F30034B8592B0A8FB3D45D6	2209	30	1	2	3	2	4	2	7
2EA71DB3589959AA69168046BFB71264	1920	164	65	158	182	263	217	214	197
9CD9D56C44DB0456ECA8590076D5E9D3	1300	279	107	221	264	494	565	484	525
819AADE5D35C982268D50F48CF90A72F	2488	28	37	27	70	130	87	79	167
78803CDA94A76881841107619F6C8D30	2245	28	37	27	70	130	87	79	167
47DBA38E6B66085BFFB11D4757272A9D	1119	0	0	1	0	0	0	0	1
F343F702AD61351C83E15CA6C1748448	1806	0	0	0	0	0	0	0	0
EAC6ECFAC50E40877597E525084E8251	1363	1827	1882	2350	3390	358	922	428	1548
AB540F01701C175E052ADC57439AC769	2368	1827	1882	2350	3390	358	922	428	1548
5CFCC0AF1EDA267943E15B92628D6D1D	2762	1827	1882	2350	3390	358	922	428	1548
B73914F7B9F1DB9A9A030C5C242E7CCA	1264	1827	1882	2350	3390	358	922	428	1548
CEAA30F2CF4789ADD3954F5E93861CE2	1428	1827	1882	2350	3390	358	922	428	1548
D6D0D0411B61E10B014ABAC834D061FA	1353	1827	1882	2353	3390	362	923	429	1550
FC41E4000283F96B7CA670BABFF064D0	1294	1827	1882	2350	3390	358	922	428	1548
4DEA61236DFA02C3B9E329F1997C2C17	2223	55	15	56	100	136	179	189	204
96F92ACDFB033E3B0712D5BBAC142FD8	1946	4080	1716	2637	3251	2887	6118	3968	3857
2C9B39CEB7273502B8A59B926E2CB68E	572	0	0	0	0	2	0	0	0
A030B961AA92CDF2181AFD64BE77B9C5	342	0	0	0	0	2	0	0	0
7F400850CD7E7910FE21CD2067BB55D3	2696	209	115	178	222	171	186	124	151
56F6AD6D65C609ADE84F00DB320C25D3	2750	209	115	178	222	171	186	124	151
82422124A126222CA3F1C75AB4A73F2F	1673	237	127	206	252	227	249	184	237
86DAF3E5F6F7F986A53D01FC2DBD1682	2085	209	115	178	222	171	186	124	151
03CE5AFB91EF00BAA2B7B54F6ED9ED1A	2449	36	18	22	30	48	43	51	50
BCFC4F907D137BEDD220FE4C229D9D2A	661	1	6	10	5	378	8	9	5
55D39F6CF53CD50CF5E6FAA193A219DC	315	1	5	9	3	307	7	7	5
1C59449270B634A6F99501559D59D927	1847	148	73	121	167	198	198	167	183
DB2775ED13883B6B6509DF4FF558FDF1	2397	517	265	639	688	752	614	569	654
2E81399F2ACD29DB258C27FDD374F8E3	609	3	3	1	0	5	2	4	1
